,qid,label,description,wikipedia_url,latitude,longitude,admin_location,Location,Park section,Coordinates,Status,Opening date,Cost,Replaced,Type,Manufacturer,Model,Lift/launch system,Height,Drop,Length,Speed,Inversions,Duration,Capacity,G-force,Restraint style,Height restriction,Trains,Slogan,Designer,Max vertical angle,Website,Opened,Owner,Operating season,Area,Total,Roller coasters,Water rides,Closing date,Soft opening date,Opening date,Closing date,Replaced by,Operated by,Attendance,Track layout,General manager,Theme,First manufactured,Locations,Built,Architect,NRHP referenceNo.,Added to NRHP,Designated NHL,Attraction type,Vehicles,Riders per vehicle,Hangul,Hanja,RR,MR,Name,Park section,Sponsor,Music,Replaced by,1st Launch,2nd Launch,No.of installations,G force,Rows,Riders per row,Restraint Style,Other rides,,Acceleration,Maximum Height,Vehicle,Tunnel Length,Vehicle type,Closed,Physical Length,Total length Traversed,Sponsors,Current Theme,Layout,Launches,Original manufacturer,Redesigned by,Tagline,Restraints,Official Website,Shows,Pre-show hosts,Animatronics,Track layout,Designated,Reference no.,Architectural style,CHISLNo.,SDHLNo.,Designated SDHL,Part of,Part of,Designated NHLDCP,Height Restriction,Builders,Born,Died,Occupation,Known for,Date,Deaths,Injuries,Site Area,Ride hosts,Age restriction,Handicapped persons,Restraint,Trains Per Track,Cars,Trains built by,Hosts,Audio-animatronics,Date opened,Subcontractor,Public transit,Park president,Totalmass,Builtbase area,Queue host,Ride host,Host,Tracks,Former location,Previous name,Loop Heights,Former names,Sponsored by,Original area,Relocated,Pre-ride host,Admission,Lift System #1,Lift System #2,Height restriction (Sit-down train),Height restriction (Stand-up train),Elevation change
1005,Q2570460,Wildcat’s Revenge,Wooden roller coaster at Hersheypark,https://en.wikipedia.org/wiki/Wildcat%27s%20Revenge,40.2925,-76.6558,,Hersheypark,Midway America,40°17′33″N76°39′21″W﻿ / ﻿40.29250°N 76.65583°W﻿ /40.29250; -76.65583,Operating,"June 2, 2023(2023-06-02)",,Wildcat,Steel,Rocky Mountain Construction,I-Box Track,Chainlift hill,140 ft (43 m),135[1]ft (41 m),"3,510 ft (1,070 m)",62 mph (100 km/h),4,2:36,,,,48 in (122 cm),3 trains with 6 cars. Riders are arranged 2 across in 2 rows for a total of 24 riders per train.,,Joe Draves,82°,Official website,,,,,,,,,,,,,,,Twister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,Q2592905,Wolverine Wildcat,Wooden roller coaster in Michigan,https://en.wikipedia.org/wiki/Wolverine%20Wildcat,43.3436,-86.2775,,Michigan's Adventure,Timbertown,43°20′37″N86°16′39″W﻿ / ﻿43.34361°N 86.27750°W﻿ /43.34361; -86.27750,Operating,"May 18, 1988",,,Wood,Dinn Corporation,Sit Down,Chain Lift,85 ft (26 m),78 ft (24 m),"3,000 ft (910 m)",55 mph (89 km/h),0,2:00,700 riders per hour,,,48 in (122 cm),Single train with 4 cars. Riders are arranged 2 across in 3 rows for a total of 24 riders per train.,,Curtis D. Summers,50°,,,,,,,,,,,,,,,,DoubleOut and Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,Q2593117,Dauling Dragon,"Racing roller coaster in Wuhan, China",https://en.wikipedia.org/wiki/Dauling%20Dragon,30.59123,114.387885,,,,30°35′28″N114°23′16″E﻿ / ﻿30.591230°N 114.387885°E﻿ /30.591230; 114.387885,Operating,,,,Wood–Racing,Martin & Vleminckx,,Chainlift hill,105 ft (32.0 m),101.8 ft (31.0 m),"3,651.6 ft (1,113.0 m)",54.1 mph (87.1 km/h),0,,,,,,4 trains with 6 cars. Riders are arranged 2 across in 2 rows for a total of 24 riders per train.,,The Gravity Group,56°,,,,,,,,,,,"April 29, 2012(2012-04-29)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,Q2626856,Magic Flyer,Steel roller coaster at Six Flags Magic Mountain,https://en.wikipedia.org/wiki/Magic%20Flyer,34.4249,-118.596,,,Whistlestop Park,34°07′18″N118°25′05″W﻿ / ﻿34.12167°N 118.41806°W﻿ /34.12167; -118.41806,Removed,"May 29, 1971",,,Steel–Kiddie,Bradley and Kaye,Little Dipper,Chainlift hill,10 ft (3.0 m),,350 ft (110 m),10 mph (16 km/h),0,0:30,360 riders per hour,2.1,,,Single train with 3 cars. Riders are arranged 2 across in 2 rows for a total of 12 riders per train.,,Chance Rides,1°,,,,,,,,,January 2026,,1946 or later,1970,,,,Oval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54 in (140 cm) or shorter to ride,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,Q2798331,Roar,former wooden roller coaster,https://en.wikipedia.org/wiki/Roar%20%28roller%20coaster%29,38.13798056,-122.23280833,,,Chesapeake,38°08′17″N122°13′58″W﻿ / ﻿38.13806°N 122.23278°W﻿ /38.13806; -122.23278,Removed,"May 2, 1998(1998-05-02)",,,Wood,Great Coasters International,,Chainlift hill,95 ft (29 m),85 ft (26 m),"3,468 ft (1,057 m) (America)3,291 ft (1,003 m) (Discovery Kingdom)",50.5 mph (81.3 km/h),0,1:52,,3.5,,48 in (122 cm),2 trains with 6 cars. Riders are arranged 2 across in 2 rows for a total of 24 riders per train.,,,50°,,,,,,,,,"November 2, 2025",,"May 14, 1999(1999-05-14)","August 16, 2015(2015-08-16)",The Joker,,,Twister,,,,,,,,,,,,,,,,,,Sky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,Q2887750,,,,48.262177,4.615089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,Q3190121,Jupiter,"wooden roller coaster at Kijima Kogen, an amusement park in Beppu, Ōita Prefecture, Japan",https://en.wikipedia.org/wiki/Jupiter%20%28roller%20coaster%29,33.261697,131.428075,,Kijima Kogen,,33°15′42″N131°25′41″E﻿ / ﻿33.261697°N 131.428075°E﻿ /33.261697; 131.428075,Operating,"July 21, 1992(1992-07-21)",2.5 billion yen,,Wood,Intamin,,,42 m (137.8 ft),,"1,600 m (5,249.3 ft)",91 km/h (56.5 mph),0,2:34,,2.7,,120 cm (3 ft 11 in),7 cars. Riders are arranged 2 across in 2 rows for a total of 28 riders per train.,,Curtis D. Summers,45°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,Q3574493,Zach's Zoomer,Wooden roller coaster in Michigan,https://en.wikipedia.org/wiki/Zach%27s%20Zoomer,43.3434,-86.2809,,Michigan's Adventure,,43°20′36″N86°16′51″W﻿ / ﻿43.343424°N 86.280932°W﻿ /43.343424; -86.280932,Operating,"July 22, 1994",,,Wood,Custom Coasters International,,Chain Lift Hill,,,,,0,1:20,450 riders per hour,,,40 in (102 cm),Single train with 5 cars. Riders are arranged 2 across in 2 rows for a total of 20 riders per train.,,,40°,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,Q4905578,Big Dipper,"wooden roller coaster operating at Luna Park Sydney, Australia from 1935 until 1981",https://en.wikipedia.org/wiki/Big%20Dipper%20%28Luna%20Park%20Sydney%2C%201935%29,-33.8482,151.21,,,,34°58′45″S138°30′40″E﻿ / ﻿34.9792°S 138.511°E﻿ /-34.9792; 138.511,Removed,4 October 1935,,,Wood,,,Chain,52 ft (16 m),,"2,623 ft (799 m)",58 mph (93 km/h),None,3 min (approx),,,,,,,Miller & Baker Inc,45°,,,,,,,,,16 April 1979[1][a],,1930(1930),1934(1934),,,,Wood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,Q5032751,Cannon Ball,roller coaster in Georgia,https://en.wikipedia.org/wiki/Cannon%20Ball%20%28roller%20coaster%29,34.9748,-85.2485,,Lake Winnepesaukah,,34°58′29″N85°14′55″W﻿ / ﻿34.974821°N 85.248504°W﻿ /34.974821; -85.248504,Operating,1967(1967),,,Wood,Philadelphia Toboggan Coasters,,Chainlift hill,70 ft (21 m),,"2,272 ft (693 m)",50 mph (80 km/h),,1:32,,,,48 in (122 cm),2 trains with 3 cars. Riders are arranged 2 across in 3 rows for a total of 18 riders per train.,,John C. Allen,45°,,,,,,,,,,,,,,,,Out-and-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,Q5032828,Cannonball Run,roller coaster in Alabama,https://en.wikipedia.org/wiki/Cannonball%20Run%20%28roller%20coaster%29,30.2585,-87.6859,,Waterville USA,,30°15′30.46″N87°41′9.1″W﻿ / ﻿30.2584611°N 87.685861°W﻿ /30.2584611; -87.685861,Removed,1995,,,Wood,Custom Coasters International,,Chainlift hill,65 ft (20 m),,"1,700 ft (520 m)",43 mph (69 km/h),,,,,,42 in (107 cm),,,,,,,,,,,,,"September 30, 2018[1]",,,,,,,Out & Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,Q5151571,Comet,wooden roller coaster at Hersheypark,https://en.wikipedia.org/wiki/Comet%20%28Hersheypark%29,,,,Hersheypark,The Hollow,40°17′11″N76°39′20″W﻿ / ﻿40.286413°N 76.655644°W﻿ /40.286413; -76.655644,Operating,"May 30, 1946; 80 years ago(May 30, 1946)",,,Wood,Philadelphia Toboggan Coasters,,Chainlift hill,84 ft (26 m),78 ft (24 m),"3,360 ft (1,020 m)",50 mph (80 km/h),,1:45,950 riders per hour,,,42 in (107 cm),,,Herbert Paul Schmeck,47°,,,,,,,,,,,,,,,,Modified Double Out and Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,Q5151573,Comet,"wooden roller coaster in Lincoln Park, Massachusetts",https://en.wikipedia.org/wiki/Comet%20%28Lincoln%20Park%29,,,,Lincoln Park,,41°38′10″N71°02′35″W﻿ / ﻿41.636170°N 71.043162°W﻿ /41.636170; -71.043162,Removed,October 1946(1946-10),,,Wood,National Amusement Devices,,Chain lift,65 ft (20 m),,"3,000 ft (910 m)",55 mph (89 km/h),,2:10,,,,,,,"Edward Leis,Vernon Keenan",,,,,,,,,,"September 29, 1987(1987-09-29)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,Q5261501,Derby Racer,"two roller coasters that formerly operated at Revere Beach in Revere, Massachusetts",https://en.wikipedia.org/wiki/Derby%20Racer,,,,Revere Beach,,42°25′12″N70°59′10″W﻿ / ﻿42.420°N 70.986°W﻿ /42.420; -70.986,Removed,1911(1911),"$140,000",,Wood–Racing,Fred W. Pearce,,,,,,,0,,,,,,,,,,,,,,,,,,1936(1936),,,,,,,Figure Eight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,Q5305180,Dragon Coaster,"Wooden roller coaster in Rye, New York",https://en.wikipedia.org/wiki/Dragon%20Coaster%20%28Playland%29,40.9675,-73.6739,,Playland,,40°58′03″N73°40′26″W﻿ / ﻿40.967500°N 73.673900°W﻿ /40.967500; -73.673900,Operating,1929,,,Wood,,,Chain lift,24 m (79 ft),23 m (75 ft),"1,036 m (3,399 ft)",,,1:40,,,,48 in (122 cm),2 trains with 6 cars. Riders are arranged 2 across in 2 rows for a total of 24 riders per train.,,Frederick Church,,,,,,,,,,,,,,,,,Triple out & back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,Q5578883,Gold Striker,Wooden roller coaster at California's Great America,https://en.wikipedia.org/wiki/Gold%20Striker,,,,California's Great America,Celebration Plaza,37°23′48.26″N121°58′29.76″W﻿ / ﻿37.3967389°N 121.9749333°W﻿ /37.3967389; -121.9749333,Operating,"May 31, 2013(2013-05-31)","$10,000,000[1]",Whizzer,Wood,Great Coasters International,,Chainlift hill,108.2 ft (33.0 m),103.3 ft (31.5 m),"3,197 ft (974 m)",53.7 mph (86.4 km/h),0,2:30,850 riders per hour,4.2,,48 in (122 cm),2 trains with 12 cars. Riders are arranged 2 across in a single row for a total of 24 riders per train.,,Jeff Pike,50°,www.cagreatamerica.com/play/rides/gold-striker,,,,,,,,,"April 30, 2013(2013-04-30)",,,,,,,,Old West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,Q5602481,Green Dragon,"wooden roller coaster located at Lake Compounce in Bristol, Connecticut",https://en.wikipedia.org/wiki/Green%20Dragon%20%28Lake%20Compounce%29,,,,Lake Compounce,,41°38′31″N72°55′23″W﻿ / ﻿41.642°N 72.923°W﻿ /41.642; -72.923,Removed,1914(1914),,,Wood–Out and back,,,Chain,,,,,0,,,,,,,,"Bowen, Moore",,,,,,,,,,1926(1926),,,,,,,,,,,,,,,,,,,,,,,,,,,,Wildcat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,Q5947056,Hurricane: Category 5,demolished roller coaster at the former Myrtle Beach Pavilion,https://en.wikipedia.org/wiki/Hurricane%3A%20Category%205,33.691751,-78.881715,,Myrtle Beach Pavilion,,33°41′30″N78°52′54″W﻿ / ﻿33.691751°N 78.881715°W﻿ /33.691751; -78.881715,Removed,"May 6, 2000(2000-05-06)","$6,000,000 USD",,Wood,Custom Coasters International,Custom Hybrid,Chainlift hill,101 ft (31 m),100 ft (30 m),"3,800 ft (1,200 m)",55 mph (89 km/h),,2:00,,3,,48 in (122 cm),,,Dennis McNulty,53°,,,,,,,,,"September 30, 2006(2006-09-30)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,Q6189183,Jetstream,former roller coaster at Riverview Park (Chicago),https://en.wikipedia.org/wiki/Jetstream%20%28roller%20coaster%29,,,,Riverview Park,,41°56′30″N87°41′27″W﻿ / ﻿41.9418°N 87.6907°W﻿ /41.9418; -87.6907,Removed,1964(1964),,,Wood,Philadelphia Toboggan Coasters,,,,,,,,,,,,,,,John C. Allen,,,,,,,,,,1967(1967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,Q6412474,Kingdom Coaster,rollercoaster,https://en.wikipedia.org/wiki/Kingdom%20Coaster,40.0295,-76.2173,,Dutch Wonderland,,40°01′46″N76°13′02″W﻿ / ﻿40.02949°N 76.21735°W﻿ /40.02949; -76.21735,Operating,"May 16, 1992[1]",,,Wood–Family,Custom Coasters International,,,55 ft (17 m),,"2,200 ft (670 m)",40 mph (64 km/h),,1:30,,,,46 in (117 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,Q6546415,Lightning,former wooden roller coaster in Revere Beach,https://en.wikipedia.org/wiki/Lightning%20%28Revere%20Beach%29,,,,Revere Beach,,42°25′12″N70°59′10″W﻿ / ﻿42.420°N 70.986°W﻿ /42.420; -70.986,Removed,"July 2, 1927(1927-07-02)",,,,Traver Engineering,Giant Cyclone Safety Coaster,,,,,,0,,,,,,,,Harry G. Traver,,,,,,,,,,1933(1933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,Q6649788,Little Dipper,wooden roller coaster at Six Flags Great America,https://en.wikipedia.org/wiki/Little%20Dipper%20%28Six%20Flags%20Great%20America%29,42.3675,-87.9333,,,Yukon Territory,41°54′35″N87°50′12″W﻿ / ﻿41.909620°N 87.836600°W﻿ /41.909620; -87.836600,Removed,"May 27, 2010(2010-05-27)",,,Wood,Philadelphia Toboggan Coasters,Junior Coaster,Chainlift hill,28 ft (8.5 m),24 ft (7.3 m),700 ft (210 m),25 mph (40 km/h),0,0:50,,,lap bar,36 in (91 cm),Single train with 4 cars. Riders are arranged 2 across in 2 rows for a total of 16 riders per train.,,Herbert Schmeck,,,,,,,,,,,,1950(1950),"September 27, 2009(2009-09-27)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,Q6807346,Medusa,wooden roller coaster currently operating at Six Flags México,https://en.wikipedia.org/wiki/Medusa%20Steel%20Coaster,,,,Six Flags México,Pueblo Vaquero,19°17′40″N99°12′40″W﻿ / ﻿19.294535°N 99.211230°W﻿ /19.294535; -99.211230,Operating,2 June 2000(2000-06-02)(as Medusa)14 June 2014(2014-06-14)(as Medusa Steel Coaster),,Medusa,Steel,Rocky Mountain Construction,I-Box,Chain lift hill,82 ft (25 m),118 ft (36 m),"3,000 ft (910 m)",58 mph (93 km/h),3,1:45,,,,51 in (130 cm),2Rocky Mountain Constructiontrains with 6 cars. Riders are arranged 2 across in 2 rows for a total of 24 riders per train.,,Alan Schilke,54°,,,,,,,,,13 August 2013(2013-08-13)(as Medusa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,Q6807346,Medusa,wooden roller coaster currently operating at Six Flags México,https://en.wikipedia.org/wiki/Medusa%20Steel%20Coaster,,,,Six Flags México,Pueblo Vaquero,19°17′40″N99°12′40″W﻿ / ﻿19.294535°N 99.211230°W﻿ /19.294535; -99.211230,Operating,2 June 2000(2000-06-02)(as Medusa)14 June 2014(2014-06-14)(as Medusa Steel Coaster),,Medusa,Steel,Rocky Mountain Construction,I-Box,Chain lift hill,82 ft (25 m),118 ft (36 m),"3,000 ft (910 m)",58 mph (93 km/h),3,1:45,,,,51 in (130 cm),2Rocky Mountain Constructiontrains with 6 cars. Riders are arranged 2 across in 2 rows for a total of 24 riders per train.,,Alan Schilke,54°,,,,,,,,,13 August 2013(2013-08-13)(as Medusa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,Q6807346,Medusa,wooden roller coaster currently operating at Six Flags México,https://en.wikipedia.org/wiki/Medusa%20Steel%20Coaster,,,,Six Flags México,Pueblo Vaquero,19°17′40″N99°12′40″W﻿ / ﻿19.294535°N 99.211230°W﻿ /19.294535; -99.211230,Operating,2 June 2000(2000-06-02)(as Medusa)14 June 2014(2014-06-14)(as Medusa Steel Coaster),,Medusa,Steel,Rocky Mountain Construction,I-Box,Chain lift hill,82 ft (25 m),118 ft (36 m),"3,000 ft (910 m)",58 mph (93 km/h),3,1:45,,,,51 in (130 cm),2Rocky Mountain Constructiontrains with 6 cars. Riders are arranged 2 across in 2 rows for a total of 24 riders per train.,,Alan Schilke,54°,,,,,,,,,13 August 2013(2013-08-13)(as Medusa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,Q6807346,Medusa,wooden roller coaster currently operating at Six Flags México,https://en.wikipedia.org/wiki/Medusa%20Steel%20Coaster,,,,Six Flags México,Pueblo Vaquero,19°17′40″N99°12′40″W﻿ / ﻿19.294535°N 99.211230°W﻿ /19.294535; -99.211230,Operating,2 June 2000(2000-06-02)(as Medusa)14 June 2014(2014-06-14)(as Medusa Steel Coaster),,Medusa,Steel,Rocky Mountain Construction,I-Box,Chain lift hill,82 ft (25 m),118 ft (36 m),"3,000 ft (910 m)",58 mph (93 km/h),3,1:45,,,,51 in (130 cm),2Rocky Mountain Constructiontrains with 6 cars. Riders are arranged 2 across in 2 rows for a total of 24 riders per train.,,Alan Schilke,54°,,,,,,,,,13 August 2013(2013-08-13)(as Medusa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,Q6905507,Montezum,"wooden rollercoaster in São Paulo, Brazil",https://en.wikipedia.org/wiki/Montezum,-23.098682,-47.010926,,Hopi Hari,,23°05′55″S47°00′39″W﻿ / ﻿23.098682°S 47.010926°W﻿ /-23.098682; -47.010926,Operating,1999(1999),,,Wood,Roller Coaster Corporation of America,,Chain Lift,,42.4 m (139 ft),"1,030 m (3,380 ft)",103 km/h (64 mph),0,,,,Seat Belt / Lap Bar,140 cm (4 ft 7 in),2 trains with 5 cars. Riders are arranged 2 across in 3 rows for a total of 30 riders per train.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,Q7112112,Outlaw,"wooden roller coaster located at Adventureland in Altoona, Iowa",https://en.wikipedia.org/wiki/Outlaw%20%28roller%20coaster%29,41.6491,-93.5006,,Adventureland (Iowa),Outlaw Gulch,41°38′56.75″N93°30′2.10″W﻿ / ﻿41.6490972°N 93.5005833°W﻿ /41.6490972; -93.5005833,Operating,"April 24, 1993(1993-04-24)[1]","US$2,000,000[1]",,Wood,Custom Coasters International,,Chain-lift,67 ft (20 m),,"2,800 ft (850 m)",48 mph (77 km/h),0,2 minutes,,3.2[2],,42 in (107 cm),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,Q7116517,Ozark Wildcat,"Former rollercoaster in Missouri, USA",https://en.wikipedia.org/wiki/Ozark%20Wildcat,,,,Celebration City,,36°39′03″N93°17′38″W﻿ / ﻿36.650879°N 93.293839°W﻿ /36.650879; -93.293839,Removed,"May 1, 2003(2003-05-01)","US$4,000,000",,Wood,Great Coasters International,,,80 ft (24 m),73 ft (22 m),"2,613 ft (796 m)",45 mph (72 km/h),0,1:30,,,,,2 trains with 12 cars. Riders are arranged 2 across in a single row for a total of 24 riders per train.,,Mike Boodley,,,,,,,,,,"October 25, 2008(2008-10-25)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,Q7290001,Rampage,"wooden roller coaster located at Alabama Adventure in Bessemer, Alabama",https://en.wikipedia.org/wiki/Rampage%20%28roller%20coaster%29,33.3792,-86.9969,,Alabama Splash Adventure,,33°22′45″N86°59′49″W﻿ / ﻿33.3792°N 86.9969°W﻿ /33.3792; -86.9969,Operating,"May 23, 1998(1998-05-23)","$4,300,000",,Wood,Custom Coasters International,,Chainlift hill,120 ft (37 m),102 ft (31 m),"3,500 ft (1,100 m)",56 mph (90 km/h),,1:30,,,Lap bar,,6 cars. Riders are arranged 2 across in 2 rows for a total of 24 riders per train.,,Larry Bill,,,,,,,,,,,,,,,,,Twister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,Q7302076,Rebel Yell,wooden racing roller coaster at Kings Dominion,https://en.wikipedia.org/wiki/Racer%2075,37.8371,-77.4449,,,,37°50′13.5″N77°26′41.8″W﻿ / ﻿37.837083°N 77.444944°W﻿ /37.837083; -77.444944,Operating,,$1.5 Million,,Wood–Racing,Philadelphia Toboggan Coasters,Wooden,Chain,85 ft (25.9 m),81 ft (24.7 m),"3,368.5 ft (1,026.7 m)",56 mph (90.1 km/h),0,2:15,1200riders per hour,4.2,,48 in (122 cm),4 trains with 5 cars. Riders are arranged 2 across in 3 rows for a total of 30 riders per train.,,John C. Allen,50°,,,,,,,,,,,"May 3, 1975; 51 years ago(1975-05-03)[1]",,,,,,,,,,,,,,,,,,,,,,,Candy Apple Grove,,,,,,,,,,,,North,,,,,,,,,,,,,,,,,,,,,Out and back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,Q7361012,Roller Coaster,"roller coaster at Lagoon Amusement Park in Farmington, Utah, United States",https://en.wikipedia.org/wiki/Roller%20Coaster%20%28Lagoon%29,,,,Lagoon Amusement Park,,40°59′05″N111°53′42″W﻿ / ﻿40.984861°N 111.895137°W﻿ /40.984861; -111.895137,Operating,"July 15, 1921; 104 years ago(July 15, 1921)",,,Wood,,,Chain lift hill,18.9 m (62 ft),,"762 m (2,500 ft)",45 mph (72 km/h),0,,,,,46 in (117 cm),2 trains with 12 cars. Riders are arranged 2 across in a single row for a total of 24 riders per train.,,John A. Miller,,,,,,,,,,,,,,,,,Double Out and Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
